12,12,50
192
51.33,-206.72,-187.00,-146.35
69.40,-201.38,-187.00,-134.54
86.92,-194.46,-187.00,-123.05
103.77,-186.01,-187.00,-111.89
119.80,-176.12,-187.00,-101.05
134.90,-164.84,-187.00,-90.49
148.94,-152.27,-187.00,-80.22
161.81,-138.51,-187.00,-70.22
173.42,-123.67,-187.00,-60.50
183.67,-107.86,-187.00,-51.08
192.49,-91.20,-187.00,-41.95
199.79,-73.83,-187.00,-33.11
205.54,-55.89,-187.00,-24.53
209.67,-37.50,-187.00,-16.16
212.17,-18.82,-187.00,-7.93
